,url,likes,display_photo,account,date,caption,accessibility_caption
101,C6EqJw5Aw5k,151,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/439985620_290242597359359_6161854724696034186_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=PeXU3UkcmU8Q7kNvgF0XhMi&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM1MTk4OTM5ODU4NDQ5ODI5Mw%3D%3D.3-ccb7-5&oh=00_AYBykRa2uQ9avRQdAZ14W2b1L_i8o_H3gOvyk2gh3vE7zQ&oe=672CA927&_nc_sid=8f1549,uw_ux,2024-04-22 17:51:38,"Meet the W24 @uw_ux Exec Team! ❄️Before this term comes to an end, we’d like to recognize our lovely exec members who have been working hard behind the scenes these past couple of months! ☃️We want to thank everyone who came to support our events this term and be sure to keep an eye out for what we have planned next! 👀Till next term! 🫶",
102,C54Fke2PZfu,431,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/438966293_2243904479288648_8658613273556209438_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTcweDIwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bD_bMJj5NpMQ7kNvgE0Fzcu&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0ODQ1MDgyMDIwNTk0Mjc2Ng%3D%3D.3-ccb7-5&oh=00_AYDH_GyvJu_-CfXp1EvbTC5pT1LUcY5M-LKuD9FpwufhkA&oe=672CA820&_nc_sid=8f1549,uw_ux,2024-04-17 20:43:02,"So grateful to have been part of the incredible Figma prototyping workshop organized by @uw_ux featuring @instamiggi and @mdeandesign !!Miggi is an absolute legend. Truly one of the most engaging presenters I’ve ever seen.I’ve been a huge fan of his ever since attending his keynote speech at the designathon hosted by @ux.laurier back in March. He talked about his passion for drawing on coffee cups and sharing his work on social media, emphasizing the importance of establishing an authentic online presence. He was a huge inspiration for me in my decision to start my design account and share my journey with the world.On top of that, Miggi’s and Mallory’s dedication to helping junior designers improve through education and mentorship is truly admirable, and I look up to them immensely. I’ll continue to work hard with the goal of one day being able to give back to the design community in the same way.I should have added a clip of me watching the workshop demos with my mouth open 😮 It was truly eye-opening to see just how powerful Figma’s prototyping features are.What really stood out to me during the workshop was the power of interactive components. You can prototype a component to have a certain interaction, then create many instances of that component within a frame, essentially making the interaction modular. This significantly reduces the number of frames and connections needed to prototype interactions such as the multiple states of input fields (toggles, buttons, etc.).I gained so many valuable insights from this workshop, and I wanted to say a huge thank you to everyone involved in making this happen! 🫶🏼P.S. the merch was absolutely insane!! Thank you @figma for the cute sweatshirt, hat, and socks 🔥#figma #figmadesign #figjam #figmatutorial #uwaterloo #unilife #campuslife #prototyping #animation #uxdesign #uxdesigner #productdesign #productdesigner #designer #design #uxdesignerlife #careerjourney #tech #uiux",
103,C5i5A6IAxV8,151,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/435637356_750753007174446_3724524768675278426_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4jFq7zf7klgQ7kNvgFATuM6&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MjQ4NDYxOTA2Mzc0ODU3Ng%3D%3D.3-ccb7-5&oh=00_AYDge8xZuNHinbxKqDriloe4oDAoA0yWKzXNa07YAzqu2w&oe=672CD0BC&_nc_sid=8f1549,uw_ux,2024-04-09 15:07:19,"We are so excited to announce that UW/UX is partnering with @figma !!! in collaboration with @uw.cube, @uwblueprint and @techplusuw to host an EXCLUSIVE two-session event on Monday, April 15! ✨What to expect?..✍️ An afternoon lab activity & evening workshop session🌱 Learn about Figma directly from designer advocates Miggi Cardona (@instamiggi ) and Mallory Dean😋 Yummy snacks👀 Limited and exclusive merch from Figma🚀 A chance to level up your design skillsSome info about each session..Session 1: Afternoon Lab Activity 🚨SOLD OUT🚨🌟 Attendees will work together in a small group in an interactive design activity led by Miggi⏰ 3:30 to 5:30 PM EST📍 Ideas Clinic Floor 2 | E7 2409⛔️ *APPLICATIONS ARE NOW CLOSED* Only 20 spots available, attendees determined on an acceptance basis!Session 2: Evening Workshop 🚨REGISTRATION IS STILL OPEN🚨⏰ 6:30 to 7:30 PM EST📍 Ideas Clinic, Floor 1 | E7 1427✋Spots granted on a first-come, first-served basis so sign up while you still can!🔗 Register with the Luma link in our bioDon’t miss out on this incredible opportunity to boost your design skills and connect with industry professionals! We can’t wait to see you there 🤩",
104,C5Qplj9A7DI,45,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/434879371_438504175320646_875340605578927300_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMTU5eDIxNTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BQfRmdlpoLYQ7kNvgH52Au5&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzNzM1MDIyNTAxMzc0NzkxMg%3D%3D.3-ccb7-5&oh=00_AYAHBjaZbFItXNzg6ZWIAmC12y4aNa104_0da6y8xYunKg&oe=672CAF68&_nc_sid=8f1549,uw_ux,2024-04-02 13:06:11,"Have any creative projects or work you’ve been putting off? This is your sign to lock in and get things done‼️Join us tomorrow at our EOT cozy design co-working session! Whether it’s your portfolio, a case study, assignments, or anything else that you need to work on, get the creative flow going and put in the work 🌱🎨…or, just come by for some delicious cookies, snacks, and the cozy vibes 🍪✨🗓️ Wednesday, April 3rd 2024⏰ 5:00 PM to 7:30 PM EST📍 E7-2317 (Conrad Hub)If you haven’t signed up yet, make sure to register using the link in our bio (limited seating and snacks)! Can’t wait to see you there 💥",
105,C5PDISMANE5,44,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/434891863_1594803134617298_1505283001908191634_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=aPu_O0HpDFMQ7kNvgGO4WIX&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzNjg5OTYxMjMyODkwNzA2NQ%3D%3D.3-ccb7-5&oh=00_AYCIFukkamydOh52I91tg3M9ERwafmrahKSv9y729s5psQ&oe=672CA5A5&_nc_sid=8f1549,uw_ux,2024-04-01 22:10:53,"📣 EXCITING NEWS! 📣This term we are launching “The Design Debrief”, a UW/UX podcast brought to you by our wonderful outreach team! 🤍Our podcast explores all things design and tech from a student’s perspective. By sharing personal experiences in the field and speaking with industry professionals, we hope to make the conversation surrounding UX and product design more accessible to our UW/UX community! ✨🌱Follow our Spotify to listen to our newest episode! Link in bio 🤗#TheDesignDebrief #ux #uxdesign #productdesign #uxresearch",
106,C5CcQjdg5Dm,86,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/434201568_1443169219971205_521637658812686775_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=NiXCbFfc3UoQ7kNvgGVdM-r&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMzM1MDk1NzA5NzY1MjQ1NA%3D%3D.3-ccb7-5&oh=00_AYAIdjT41CGePCusEdek7oDECuR-ObgvfEzQh6yOhz9nqQ&oe=672CD5F8&_nc_sid=8f1549,uw_ux,2024-03-28 00:40:21,"‼️Our Virtual UXR panel is almost only ONE WEEK away‼️Join this exciting event to hear from panelists from theScore and EY to learn more about how you can break into User Research 🚀 This is a great opportunity for those who want to get started or are interested in UXR ✨🗓️Friday April 5, 2024⏰7:00 - 8:00PM EST📍Virtual Event Register using the link in our bio🚨See you all there! ☺️#ux #uxdesign #uxresearch #design #uxresources",
107,C4_k4T8Ajkk,20,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/434203206_1606894940114298_1109856076031964430_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=P9lTnlfujMUQ7kNvgE_eeg8&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMjU0NDQ0ODY1MDQyNjY2MA%3D%3D.3-ccb7-5&oh=00_AYB8R9Fu8-Y6NrOxW3ncTlyyMBSILqQryp39xTT5JqCheA&oe=672CB059&_nc_sid=8f1549,uw_ux,2024-03-26 21:57:57,"💡Wanting to break into user experience research (UXR), but don’t know where to get started? We got you covered. This event is a great opportunity for you to gain insights and strategies from working UX researcher professionals in the industry! 🤩🚨 Join us for our Virtual UXR Panel on Friday, April 5 from 7 to 8pm EST! More details in our next post… 👀Don’t miss out on this opportunity to learn more and open doors to your UXR career! We look forward to seeing you there 🤩#ux #uxdesign #uxresearch #careerdevelopment",
108,C49DSmxg_7F,98,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/434222199_918795979731485_4542949094419864020_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4sq37g2YOz8Q7kNvgGYE4lY&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMTgzMzc2NzM0OTQyNjk2Ng%3D%3D.3-ccb7-5&oh=00_AYBlATH-HLCEiMRg3foYhdvB0-9jZXjN-whhiCECQcjAbw&oe=672CD50F&_nc_sid=8f1549,uw_ux,2024-03-25 22:25:58,"🚨SPRING ‘24 EXEC TEAM APPLICATION DEADLINE HAS BEEN EXTENDED TO MARCH 31st🚨If you’re passionate about design and/or are interested in making a positive impact in the @uw_ux community, joining our team is a perfect opportunity for you! Swipe to learn more about the exciting positions we have open for the coming term 🤩We encourage students from ALL faculties and terms to apply! 🌱**🗓️Application deadline is EXTENDED to this Sunday, March 31 @ 11:59 pm**Visit the link in our bio to apply and good luck! ☺️",
109,C4bXq2cAY5n,60,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/432725345_2050721581964699_5006923144238759080_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rqudOO4KErwQ7kNvgFwS-B4&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyMjM1MzI0NDI4NTQ1ODM4OQ%3D%3D.3-ccb7-5&oh=00_AYDpfi1IpiPhZNO85dLXEiJ15MAnv6V4muK70ofpUclvhQ&oe=672CBC12&_nc_sid=8f1549,uw_ux,2024-03-12 20:29:52,"📚Wanting to read some design-related books and up your design game, but don’t know which ones to read? We got you covered with books targeted for all skill levels, from beginner to pro✨:- Lean UX by Jeff Gothelf- 100 Things Every Designer Needs to Know About People by Susan Weinschenk- Don’t Make Me Think by Steve Krug- Articulating Design Decisions by Tom Greever- You’re My Favourite Client by Mike Monteiro- James Garrett’s Element of User Experience- Thinking with Type by Ellen Lupton- The Design of Everyday Things by Donald NormanSwipe through to learn more about what each book is about! ➡️🧐#ux #uxdesign #uxtips",
110,C4RHNgIg541,39,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/431741384_928740559038609_8547787843802105746_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-nPwa80rul0Q7kNvgGy36-O&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ2NjExNDUzMDEyMzMxNw%3D%3D.3-ccb7-5&oh=00_AYA-YGSAOvqqc1H4XsLMDyRTfF-PYd1SWjpgLKr_hf0tqA&oe=672CADCE&_nc_sid=8f1549,uw_ux,2024-03-08 20:53:38,"How do top-notch UX designers craft designs that truly satisfy users ?🎨 🔎User experience research, or UXR, is an essential component of the design process. The goal of UXR is to gain an understanding of your users that provides holistic perspectives and contextual insights. These come together to empower designers to make informed design decisions in the creation of more user-centred products. Explore the important role of UXR in gaining deep insights on user behaviour and needs. Click the link our bio to access our latest Medium Article and learn more! 🌱#uxdesign  #uxresearch #designprocess",
111,C4DhTvAAoTE,100,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/429884840_18322376983191692_6242290399042672023_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=PFSFlrPsT-EQ7kNvgGVhol4&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzMxNTY0MDI0MjM0NTc3MjIyOA%3D%3D.3-ccb7-5&oh=00_AYAgZNXcHk8xXdiDlUJSmXap56V_QPjrt9UxPKxZuRVhZg&oe=672CD128&_nc_sid=8f1549,uw_ux,2024-03-03 14:12:19,"UW Blueprint and UW/UX are teaming up to present Design Night 🤩 Design Night will center around usability testing with a chance to collect insights, improve through iterations, and present findings.📆 Tues, March 5th, 6:30 - 8:30 PM📍 IDEAS Clinic 2nd Floor (E7-2409)🔗 Link in bio to register🍕Food and refreshments will be provided🏆 Winners will receive prizes!!",
112,C30ojLeA0-U,29,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/430134581_1422840628624984_140766382903908107_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=RK-Y3zMSVe8Q7kNvgGUepdW&_nc_gid=47cd260bd02642239145c74e45a6f4b2&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxMTQ0OTk2NTM4MDk4MDYyOA%3D%3D.3-ccb7-5&oh=00_AYCSEH6jagluGy_q_ValJNZQPrUUa3xCwv84HCSCooCPwg&oe=672CD357&_nc_sid=8f1549,uw_ux,2024-02-26 19:26:59,"🌟In our newest blog post, we highlight the journey of developer and designer Nika Moguilevskaia from Guidewire Software🌟💬She discusses how she transitioned into UX, challenges she’s overcome, and the exciting work she does as a UX communications analyst. Visit the link in our bio to learn more! 🙌🙌#uxdesign #uxui",
113,C3v8RxPgH7k,65,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/429477594_930890958717049_7167742095720323260_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nxlHbOPiXxUQ7kNvgH2Pccj&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxMDEyOTM1MDcyNDEyMDI0NA%3D%3D.3-ccb7-5&oh=00_AYD-DUjOwVf9A6NLRrbDYKBiQOhINIfLG_6CpgVBBNalYQ&oe=672CB07E&_nc_sid=8f1549,uw_ux,2024-02-24 23:43:10,"💡UX research plays an essential role in the design process. It can help guide ideation, inform design decisions and evaluate designs to ensure they meet user needs. Here are some common UXR methods used in the industry that could be helpful for your next project! 🤩#uxresearch #uxrmethods #uxdesign",
114,C3QCJrjAeQy,64,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/426463458_1606713813478381_5573352864560227899_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Sg8pdSQVNVEQ7kNvgE1JUsy&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMTE0Nzk4Mzk2OTUyODQ1OQ%3D%3D.3-ccb7-5&oh=00_AYAMwfT8krs7xK36szMq2wp3tWlXt0gBFH1HEnjyIEXmzQ&oe=672CA659&_nc_sid=8f1549,uw_ux,2024-02-12 14:18:48,"🎨The principles of visual design are key standards that outline how design elements can be used to create more attractive and engaging visuals. This week, we decided to breakdown a few principles that are important to keep in mind if you’re starting out in UX or even as your work on your next project!➡️ Swipe through to learn about how you can maximize the visual appeal of your designs! ✨#uxui #uxdesign #uxtips",
115,C2-WhYqAAV3,34,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/425823206_2535187803321965_2534411309190722486_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=RMLAy-cmtTsQ7kNvgEg90iI&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5NjE3MTAyODUyMjIwNjU4Mw%3D%3D.3-ccb7-5&oh=00_AYDiHhf5e2zZm8-XFXU59Ij1S0kuqrdG3NdCXGSfdlRyIw&oe=672CA601&_nc_sid=8f1549,uw_ux,2024-02-05 17:30:28,"🌱 As designers, how can we ensure that our work is truly inclusive? In our latest blogpost, we breakdown the challenges users with disabilities often face, what it means to design accessibly and how embracing the diversity of user needs can help us break barriers in UX as designers! 🚀Visit the link in our bio to learn more ☺️#ux #accessibility #inclusivedesign",
116,C0aFOwdgZvn,66,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/405764003_4712366865654491_6942749630097285094_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2SAvw17sYkEQ7kNvgFOgM_m&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI0OTkzMzA4MDU4NDIzNjY4Ng%3D%3D.3-ccb7-5&oh=00_AYBCKxG0LMV7erzROEoUXYS7iGccdGWp8hhtXOruTmcY9Q&oe=672CD0E1&_nc_sid=8f1549,uw_ux,2023-12-03 22:23:55,"🚀Effective UX design not only streamlines user interactions but also addresses the challenge of cognitive overload. Users should be able to effortlessly navigate a platform while maintaining focus on their task goals.✨➡️Swipe through to discover how thoughtful design minimizes cognitive overload, ensuring a better user experience🤩#uxtips #uxdesign #uxui",
117,Cz-QSfLgcTB,57,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/403907724_327717563311569_4623305969597973936_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=YKw8jzm1hZYQ7kNvgHHzPfP&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI0MjEwMDQyMDkyNzE0NTE1Mw%3D%3D.3-ccb7-5&oh=00_AYDfvFYAJGrr_roN4bbgfDXW0-Yg1K4V41sliG-_NwIUwA&oe=672CDD0C&_nc_sid=8f1549,uw_ux,2023-11-23 03:01:49,"UW/UX and Tech+ Present: BREAKING BARRIERS WITH DEI 🎉Join this educational and fun workshop style event where you can learn about user experience design and how to become more intentional with it!🌱This is a great opportunity to make new friends, network, and most importantly educate yourself!✨…and there will be food…LOTS OF IT👉🏻 Sign up form: link in bio!🚨 Sign up by November 26th EOD📍E7-2409 Ideas Clinic",
118,Cz6vM30AbK3,86,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/403759887_1565171167586141_4312879132186725461_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=kGoNeNeGzuAQ7kNvgGeFZqc&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI0MTExMDQ2NjkwMjE4OTg0Mg%3D%3D.3-ccb7-5&oh=00_AYBXmpVsCuDZK5yLgCy0LKR90Rj5xzd_UVtnBOc_C6pI_Q&oe=672CD90F&_nc_sid=8f1549,uw_ux,2023-11-21 18:14:58,"Winter ‘24 Exec Team Applications are now open🥳Interested in connecting with like-minded designers while engaging with Waterloo’s UX community? ✨Visit the link in our bio to apply for our open team roles next term.‼️Deadline to apply is Friday, November 24 @ 11:59pm‼️Good luck everyone! ☺️",
119,Cz2ZnKCotpK,72,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/403885132_1379191106015708_185540740982467050_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8r7iJkQgb5IQ7kNvgH-fRAY&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzIzOTg4OTYxNTQ1NDM5NTk3Mw%3D%3D.3-ccb7-5&oh=00_AYDgJEuB-jgWoXqw6LhxGdC7Y7qptfMIMwpPQqK-5oli2g&oe=672CC8C0&_nc_sid=8f1549,uw_ux,2023-11-20 01:49:22,"💡 Emotions play a key role in influencing our thoughts, actions and experiences as users. From a designer’s perspective, considering the psychological and emotional aspect of user interactions can help us better understand how to create products and designs that lead to more satisfying and engaging experiences for users. Swipe to learn more about emotional design and what to consider when working with this approach ➡️#uxdesign #emotionaldesign #uxui",
120,CzsDh8zA2iN,87,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/401995920_1393242271596999_8955309559218957382_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AMmTJ7TQq-YQ7kNvgHka0lO&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzIzNjk3Nzc1OTMzNTE4MDQyOQ%3D%3D.3-ccb7-5&oh=00_AYB3qWMWWj8TEQnD_lJyyj6Dshu3PNEH9y0k526XfYG7cQ&oe=672CADFD&_nc_sid=8f1549,uw_ux,2023-11-16 01:24:00,"What makes a design truly user-friendly? 🧐In this month’s blogpost, we explore Nielsen’s 10 Heuristics and how each principle is applied in Figma’s user interface. Through each guideline we discuss what helps make a user experience more accesible and intuitive! Visit the link in our bio to read the article💻💫 #uxdesign #uxui #uxprinciples",
121,CzejAdcAWA0,173,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/400254527_1121091955918701_1782078724232303768_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=OYFBq0ygrxIQ7kNvgEkMNkQ&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzIzMzE3NTUzOTY1MzE5NTk0OQ%3D%3D.3-ccb7-5&oh=00_AYAoywiZP_GzXwrzFWXvKtwsuNDy0NSzMYNEnWPvHuKPJw&oe=672CAE3C&_nc_sid=8f1549,uw_ux,2023-11-10 19:29:41,"Meet the F23 UW/UX team🍂With midterm season wrapping up, we hope everyone is having a great semester so far. Stay tuned for the exciting plans we have in store for the rest of this term!🕺",
122,CzWVNDLAca2,75,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/400104561_1482640709225432_4601761732285091616_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=E5APssgWVqkQ7kNvgE33wyC&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzIzMDg2MzAzODQyMDczMTU3NA%3D%3D.3-ccb7-5&oh=00_AYCUEejd-HNQ8HkMQwIUA_7orsHTiEz9Y9FQU4dZw3gTAA&oe=672CCFAC&_nc_sid=8f1549,uw_ux,2023-11-07 14:55:09,"💡Want a chance to practice your skills as a designer while learning more about accessibility? Join us for Design Night with Blueprint on Wednesday, November 8th from 6 to 8pm in the first floor E7 ideas clinic ✨In this workshop, we’ll explore how to make designs more accessible and inclusive. Snacks will be provided! Click the link in our bio to register.Can’t wait to see you there🤩",
123,CzRwQojgJn1,61,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/398900689_1819153741856722_3149390767658592248_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=1wyUgW3TCPwQ7kNvgHDaSnR&_nc_gid=33a4a793e4b14fe284cfa25546534079&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzIyOTU3NDY1MTY5NzA2ODM3NA%3D%3D.3-ccb7-5&oh=00_AYD0rmzsE578D45RhhZnVUVO3AKlA0n7BuHdexduXTFkiA&oe=672CAE8F&_nc_sid=8f1549,uw_ux,2023-11-05 20:15:22,"💭 How often do you switch between devices when accessing an app or website online? How does your experience as a user change along with the platform you are using? As designers , beyond the overall functionality and usability of our designs, it’s important to consider how seamlessy this experience translates across different platforms. To ensure you are designing effectively for various platforms, it’s important to consider the 4 C’s of design: consistency, continuity, context, and complimentary. Swipe left to learn more about what each principle means ➡️#ux #uxtips #uxdesign",
